title,date,subject,gilligan_related,url,author,section,subject_type,notes
10 Movies Roger Ebert Hated That Everyone Should Watch At Least Once - SlashFilm,2026-02-08T16:10:00+00:00,,no,https://www.slashfilm.com/2091014/movies-roger-ebert-hated-everyone-watch-once/,,,,Subject requires review
"What To Watch On Super Bowl Sunday Instead Of Football (February 8, 2026) - SlashFilm",2026-02-08T17:00:00+00:00,,no,https://www.slashfilm.com/2094353/what-to-watch-february-8-2026-super-bowl-sunday-movies-tv-shows/,,,,Subject requires review
Seinfeld's Jason Alexander Starred In A Canceled Sitcom That's Impossible To Watch Today,2026-02-08T17:20:00+00:00,,no,https://www.slashfilm.com/2092028/seinfeld-jason-alexander-sitcom-everythings-relative-impossible-watch/,,,,Subject requires review
Why Futurama Remains One Of TV's Most Unexpected Comfort Shows,2026-02-08T19:45:00+00:00,,no,https://www.slashfilm.com/2082392/why-futurama-tv-most-unexpected-comfort-show/,,,,Subject requires review
Jake Gyllenhaal's Boxing Movie That Almost Starred Eminem Is A Hidden Gem Streaming On Paramount+,2026-02-08T20:00:00+00:00,,no,https://www.slashfilm.com/2092235/jake-gyllenhaal-boxing-movie-southpaw-eminem-paramount-plus/,,,,Subject requires review
Project Hail Mary Super Bowl Trailer: Ryan Gosling Goes To Space To Save Us All - SlashFilm,2026-02-08T20:28:22+00:00,,no,https://www.slashfilm.com/2096080/project-hail-mary-super-bowl-trailer/,,,,Subject requires review
Succession's Matthew Macfadyen Was In One Of The Worst Alexandre Dumas Adaptations Ever,2026-02-08T21:20:00+00:00,,no,https://www.slashfilm.com/2061913/succession-matthew-macfadyen-worst-alexandre-dumas-adaptation-the-three-musketeers/,,,,Subject requires review
15 Celebrities Who Appeared On The Twilight Zone - SlashFilm,2026-02-08T23:10:00+00:00,,no,https://www.slashfilm.com/2091015/the-twilight-zone-celebrities-appearances/,,,,Subject requires review
Supergirl Super Bowl Trailer Reveals Baby Krypto And It's Adorable,2026-02-08T23:18:34+00:00,,no,https://www.slashfilm.com/2096179/supergirl-movie-super-bowl-trailer-baby-krypto/,,,,Subject requires review
Disclosure Day Super Bowl Trailer Reunites Steven Spielberg And Aliens Again - SlashFilm,2026-02-08T23:42:51+00:00,,no,https://www.slashfilm.com/2096195/disclosure-day-steven-spielberg-alien-movie-super-bowl-trailer/,,,,Subject requires review
Super Bowl 2026: Watch All The New Movie Trailers In One Place (Live Updates) - SlashFilm,2026-02-08T23:45:38+00:00,,no,https://www.slashfilm.com/2096202/watch-super-bowl-2026-movie-trailers/,,,,Subject requires review
Brad Pitt's Once Upon A Time In Hollywood Sequel Got A Surprise Super Bowl Trailer,2026-02-09T00:28:39+00:00,,no,https://www.slashfilm.com/2096223/brad-pitt-once-upon-a-time-in-hollywood-sequel-super-bowl-trailer/,,,,Subject requires review
The Super Mario Galaxy Movie Super Bowl Trailer Features Baby Mario And Odyssey,2026-02-09T00:43:52+00:00,,no,https://www.slashfilm.com/2096227/the-super-mario-galaxy-movie-super-bowl-trailer/,,,,Subject requires review
The Star-Studded 2022 Action Movie Featuring Bad Bunny You Need To Watch - SlashFilm,2026-02-09T00:49:15+00:00,,no,https://www.slashfilm.com/2096233/bad-bunny-2022-action-movie-bullet-train/,,,,Subject requires review
5 Forgotten Superhero Movies From The '70s That Are Worth Watching,2026-02-09T01:00:00+00:00,,no,https://www.slashfilm.com/2079825/70s-superhero-movies-worth-watching/,,,,Subject requires review
2026 Super Bowl Halftime Show Review: Bad Bunny Delivers A Puerto Rican Celebration With Surprise Guests - SlashFilm,2026-02-09T02:08:17+00:00,,no,https://www.slashfilm.com/2096289/bad-bunny-2026-super-bowl-halftime-show-review/,,,,Subject requires review
Dunkin' 2026 Super Bowl Commercial Turns Ben Affleck's Best '90s Movie Into A Throwback Sitcom,2026-02-09T03:35:55+00:00,,no,https://www.slashfilm.com/2096317/dunkin-2026-super-bowl-commercial-ben-affleck-good-will-hunting-sitcom/,,,,Subject requires review
The 2026 Super Bowl Had Movie Fans All Saying The Same Thing - SlashFilm,2026-02-09T04:06:11+00:00,,no,https://www.slashfilm.com/2096325/super-bowl-2026-movie-fans-saying-same-thing/,,,,Subject requires review
"2026 Super Bowl: 5 Best Commercials, Ranked",2026-02-09T11:45:00+00:00,,no,https://www.slashfilm.com/2096299/super-bowl-2026-best-commecials-ranked/,,,,Subject requires review
"2026 Super Bowl: 5 Worst Commercials, Ranked",2026-02-09T12:30:00+00:00,,no,https://www.slashfilm.com/2095172/super-bowl-2026-worst-commercials-ranked/,,,,Subject requires review
"5 Best Wizard Of Oz Movies, Ranked",2026-02-09T13:00:00+00:00,,no,https://www.slashfilm.com/2088140/best-wizard-of-oz-movies-ranked/,,,,Subject requires review
Matt Damon Lost A Role That Turned Josh Brolin Into An Oscar Nominee - SlashFilm,2026-02-09T15:00:00+00:00,,no,https://www.slashfilm.com/2088895/matt-damon-lost-milk-role-josh-brolin-oscar-nomination/,,,,Subject requires review
Zack Snyder Thinks The Dark Knight's Success Helped His Watchmen Movie,2026-02-09T15:00:00+00:00,,no,https://www.slashfilm.com/2089196/zack-snyder-thinks-the-dark-knight-success-helped-watchmen/,,,,Subject requires review
Guillermo Del Toro's Pan's Labyrinth Taught Me One Filmmaking Lesson That No Other Movie Did,2026-02-09T16:00:00+00:00,,no,https://www.slashfilm.com/2096452/guillermo-del-toro-pans-labyrinth-filmmaking-lesson-color/,,,,Subject requires review
Highlander Reboot Set Photos Reveal Dave Bautista As The Kurgan - SlashFilm,2026-02-09T17:35:37+00:00,,no,https://www.slashfilm.com/2096886/dave-bautista-highlander-reboot-the-kurgan-set-photos/,,,,Subject requires review
Caleb McLaughlin And Steph Curry's Goat Is A Treasure Trove For Basketball Fans,2026-02-09T18:00:00+00:00,,no,https://www.slashfilm.com/2096613/caleb-mclaughlin-steph-curry-goat-treasure-trove-basketball-fans/,,,,Subject requires review
Wuthering Heights Review: A Breathtaking Twist On A Classic Righteously Doomed To Be Polarizing - SlashFilm,2026-02-09T20:00:00+00:00,,no,https://www.slashfilm.com/2097045/wuthering-heights-2026-movie-review/,,,,Subject requires review
"10 Best Time Travel TV Shows Of All Time, Ranked - SlashFilm",2026-02-09T23:10:00+00:00,,no,https://www.slashfilm.com/2092000/best-time-travel-tv-shows-ranked/,,,,Subject requires review
"All Of The Jackass Movies, Ranked By Box Office",2026-02-09T23:45:00+00:00,,no,https://www.slashfilm.com/2087328/jackass-movies-ranked-by-box-office/,,,,Subject requires review
Casablanca Got A Surprisingly Decent Sequel In An Unexpected Format - SlashFilm,2026-02-10T01:00:00+00:00,,no,https://www.slashfilm.com/2089076/casablanca-sequel-novel-as-time-goes-by/,,,,Subject requires review
5 Best Movie Villains From The '70s,2026-02-10T15:00:00+00:00,,no,https://www.slashfilm.com/2095689/best-70s-movie-villains/,,,,Subject requires review
Why A Harry Potter Character Has Become The Unofficial Face Of Chinese New Year Celebrations - SlashFilm,2026-02-10T17:45:00+00:00,,no,https://www.slashfilm.com/2097963/why-harry-potter-draco-malfoy-unofficial-face-chinese-new-year/,,,,Subject requires review
The Lincoln Lawyer Season 5: Everything We Know So Far - SlashFilm,2026-02-10T18:00:00+00:00,,no,https://www.slashfilm.com/2097952/the-lincoln-lawyer-season-5-details/,,,,Subject requires review
Johnny Cash Was A Major Fan Of Joaquin Phoenix's Oscar-Winning Historical Epic,2026-02-10T19:00:00+00:00,,no,https://www.slashfilm.com/2097309/johnny-cash-fan-joaquin-phoenix-oscar-historical-epic-gladiator/,,,,Subject requires review
5 Movies From The '60s That Have Aged Terribly,2026-02-10T20:00:00+00:00,,no,https://www.slashfilm.com/2092158/60s-movies-aged-terribly/,,,,Subject requires review
"Mike Flanagan Is Directing Another Stephen King Movie, But A Perfect Version Already Exists - SlashFilm",2026-02-10T21:00:00+00:00,,no,https://www.slashfilm.com/2098236/stephen-king-the-mist-movie-remake-director-mike-flanagan/,,,,Subject requires review
Why Pirates Of The Caribbean Director Gore Verbinski Will Never Return To The Franchise - SlashFilm,2026-02-10T22:00:00+00:00,,no,https://www.slashfilm.com/2098287/why-pirates-of-the-caribbean-director-gore-verbinski-never-return-franchise/,,,,Subject requires review
Elvis Presley Was A Huge Fan Of This '70s Fantasy Movie That Still Makes Us Laugh,2026-02-11T01:00:00+00:00,,no,https://www.slashfilm.com/2097359/elvis-presley-fan-70s-fantasy-comedy-movie-monty-python-and-the-holy-grail/,,,,Subject requires review
"Why A Knight Of The Seven Kingdoms Episodes Are So Short, According To The Showrunner - SlashFilm",2026-02-11T11:45:00+00:00,,no,https://www.slashfilm.com/2098446/knight-of-the-seven-kingdoms-short-episodes-explained-showrunner/,,,,Subject requires review
"Why Good Luck, Have Fun, Don't Die Director Gore Verbinski Is 'Deeply Concerned' About The Future Of Hollywood [Exclusive]",2026-02-11T15:00:00+00:00,,no,https://www.slashfilm.com/2094314/good-luck-have-fun-dont-die-director-gore-verbinski-concerned-future-hollywood/,,,,Subject requires review
Crime 101 Review: Chris Hemsworth Is A Good Thief In This Enjoyable Crime Thriller Throwback - SlashFilm,2026-02-11T16:00:00+00:00,,no,https://www.slashfilm.com/2098680/crime-101-movie-review/,,,,Subject requires review
Jason Momoa Is Teaming With A Fast And Furious Director For A Big Video Game Movie - SlashFilm,2026-02-11T19:23:47+00:00,,no,https://www.slashfilm.com/2099043/jason-momoa-cast-justin-lin-helldivers-movie/,,,,Subject requires review
"James Van Der Beek, Dawson's Creek And Varsity Blues Star, Dies At 48",2026-02-11T20:04:42+00:00,,no,https://www.slashfilm.com/2099082/james-van-der-beek-dawsons-creek-dead-obituary/,,,,Subject requires review
James Van Der Beek's Best Role Was On This Underrated ABC Sitcom,2026-02-11T21:01:14+00:00,,no,https://www.slashfilm.com/2099132/james-van-der-beek-best-role-dont-trust-the-b/,,,,Subject requires review
This Underrated James Van Der Beek Dark Comedy Is Streaming For Free - SlashFilm,2026-02-11T21:27:28+00:00,,no,https://www.slashfilm.com/2099157/james-van-der-beek-the-rules-of-attraction-streaming-free-tubi/,,,,Subject requires review
I've Seen Every 2026 Best Picture Nominee And Here's What I Think Should Win The Oscar,2026-02-11T23:45:00+00:00,,no,https://www.slashfilm.com/2099085/seen-every-2026-best-picture-nominee-who-should-win-oscar/,,,,Subject requires review
Pluribus Star Rhea Seehorn's Debut Was On One Of TV's First Prestige Crime Shows,2026-02-12T15:00:00+00:00,,no,https://www.slashfilm.com/2094978/pluribus-star-rhea-seehorn-acting-debut-tv-first-prestige-show-homicide/,,,,Subject requires review
"The Jacob Elordi Wuthering Heights Casting Controversy, Explained - SlashFilm",2026-02-12T23:00:00+00:00,,no,https://www.slashfilm.com/2099925/jacob-elordi-wuthering-heights-movie-casting-controversy-explained/,,,,Subject requires review
Why Schitt's Creek Ended After 6 Seasons,2026-02-13T00:00:00+00:00,,no,https://www.slashfilm.com/2099809/why-shitts-creek-ended-after-6-seasons/,,,,Subject requires review
You're Not A Jason Momoa Fan If You Haven't Seen His 2018 Action Thriller,2026-02-13T01:45:00+00:00,,no,https://www.slashfilm.com/2099778/jason-momoa-2018-action-thriller-braven/,,,,Subject requires review
The Pitt Season 2 Said Goodbye To One Of Its Favorite Patients With A Tragic Twist - SlashFilm,2026-02-13T02:00:00+00:00,,no,https://www.slashfilm.com/2082909/the-pitt-season-2-patient-louie-cloverfield-death/,,,,Subject requires review
Why Noah Wyle Found Writing An Episode Of The Pitt So Challenging - SlashFilm,2026-02-13T11:45:00+00:00,,no,https://www.slashfilm.com/2099939/noah-wyle-writing-the-pitt-episode-challenging/,,,,Subject requires review
5 Best Movies To Watch After 2026's Wuthering Heights,2026-02-13T15:00:00+00:00,,no,https://www.slashfilm.com/2098336/best-movies-watch-after-2026-wuthering-heights/,,,,Subject requires review
One Knight Of The Seven Kingdoms Star Revealed One Of George R.R. Martin,2026-02-13T16:13:42+00:00,,no,https://www.slashfilm.com/2100396/knight-of-the-seven-kingdoms-dexter-sol-ansell-george-rr-martin-dunnk-egg-spoilers/,,,,Subject requires review
Why Young Heathcliff From Wuthering Heights Looks So Familiar - SlashFilm,2026-02-13T17:00:00+00:00,,no,https://www.slashfilm.com/2098864/wuthering-heights-2026-movie-young-heathcliff-actor-owen-cooper/,,,,Subject requires review
"Before Crime 101, Director Bart Layton Made An Underseen Inventive Crime Thriller - SlashFilm",2026-02-13T18:00:00+00:00,,no,https://www.slashfilm.com/2099210/crime-101-director-bart-layton-thriller-american-animals/,,,,Subject requires review
Every Way 2026's Wuthering Heights Changes Emily Brontë's Classic Novel,2026-02-13T22:00:00+00:00,,no,https://www.slashfilm.com/2099552/wuthering-heights-2026-movie-emily-bronte-novel-changes/,,,,Subject requires review
J. J. Abrams' Canceled Spy TV Show Is Nearly Impossible To Watch Today,2026-02-14T11:45:00+00:00,,no,https://www.slashfilm.com/2092405/jj-abrams-canceled-spy-tv-show-undercovers-impossible-watch/,,,,Subject requires review
A Knight Of The Seven Kingdoms Showrunner Admits To One Big 'Mistake' In The Show,2026-02-14T12:45:00+00:00,,no,https://www.slashfilm.com/2099107/knight-of-the-seven-kingdoms-showrunner-admits-big-mistake/,,,,Subject requires review
Denzel Washington's Gritty '90s Sports Movie Is A Must-Watch On Paramount+,2026-02-14T16:00:00+00:00,,no,https://www.slashfilm.com/2100694/denzel-washington-90s-sports-movie-the-hurricane-streaming-paramount-plus/,,,,Subject requires review
Matthew Lillard Has Some Wholesome Advice For Future Scooby-Doo Stars - SlashFilm,2026-02-14T18:00:00+00:00,,no,https://www.slashfilm.com/2079303/matthew-lillard-wholesome-advice-future-scooby-doo-stars/,,,,Subject requires review
"Before Pluribus, Samba Schutte Starred In A Pirate Show That Was Canceled Too Soon - SlashFilm",2026-02-14T19:00:00+00:00,,no,https://www.slashfilm.com/2093119/pluribus-samba-schutte-pirate-show-canceled-our-flag-means-death/,,,,Subject requires review
Why Sylvester Stallone Got Booed While Promoting Rambo 3 - SlashFilm,2026-02-14T19:30:00+00:00,,no,https://www.slashfilm.com/2083571/why-sylvester-stallone-promoting-rambo-3-booed/,,,,Subject requires review
Stephen King's Most Terrifying Characters Have Been Played By Two Brothers,2026-02-14T20:00:00+00:00,,no,https://www.slashfilm.com/2093024/alexander-bill-skarsgard-brothers-randall-flagg-pennywise-stephen-king/,,,,Subject requires review
A Kick-Ass Spin-Off Featuring Chris Hemsworth Was Filmed But Never Released - SlashFilm,2026-02-14T21:00:00+00:00,,no,https://www.slashfilm.com/2097106/kick-ass-spin-off-stuntnuts-chris-hemsworth-never-released/,,,,Subject requires review
5 TV Shows That Underwent Ridiculous Overhauls,2026-02-14T22:45:00+00:00,,no,https://www.slashfilm.com/2088890/tv-shows-underwent-ridiculous-overhauls/,,,,Subject requires review
Guillermo Del Toro Gave Half His Hellboy Salary Back To The Studio For A Great Reason - SlashFilm,2026-02-14T23:00:00+00:00,,no,https://www.slashfilm.com/2097203/guillermo-del-toro-gave-half-hellboy-salary-back-great-reason/,,,,Subject requires review
"15 Strongest Yu-Gi-Oh! Monsters, Ranked",2026-02-14T23:10:00+00:00,,no,https://www.slashfilm.com/2098066/yu-gi-oh-strongest-monsters-ranked/,,,,Subject requires review
A Live-Action Marvin The Martian Movie Almost Happened – But Only Test Footage Remains - SlashFilm,2026-02-15T00:00:00+00:00,,no,https://www.slashfilm.com/2089296/live-action-marvin-the-martian-movie-canceled-test-footage/,,,,Subject requires review
The Best Wuthering Heights Adaptation You've Never Seen Is A Music Video,2026-02-15T12:00:00+00:00,,no,https://www.slashfilm.com/2099997/wuthering-heights-best-adaptation-music-video-pandoras-box/,,,,Subject requires review
"10 Best Movies Directed By Clint Eastwood, Ranked - SlashFilm",2026-02-15T16:10:00+00:00,,no,https://www.slashfilm.com/2098069/best-movies-directed-by-clint-eastwood-ranked/,,,,Subject requires review
Landman Star Billy Bob Thornton Knows Why Taylor Sheridan's TV Shows Work So Well,2026-02-15T16:45:00+00:00,,no,https://www.slashfilm.com/2084924/landman-billy-bob-thornton-taylor-sheridan-shows-work-chemistry/,,,,Subject requires review
CBS Canceled This 2006 Ray Liotta Crime Drama After Only Three Episodes - SlashFilm,2026-02-15T17:20:00+00:00,,no,https://www.slashfilm.com/2094237/ray-liotta-2006-crime-drama-smith-canceled/,,,,Subject requires review
John And Joan Cusack Were Originally Slated For Two Major Breakfast Club Roles - SlashFilm,2026-02-15T18:20:00+00:00,,no,https://www.slashfilm.com/2094324/john-joan-cusack-originally-cast-major-breakfast-club-characters/,,,,Subject requires review
Dolly Parton's Favorite Movie Is An Oscar-Winning Historical Epic From The '60s,2026-02-15T18:45:00+00:00,,no,https://www.slashfilm.com/2099234/dolly-parton-favorite-movie-oscar-winning-doctor-zhivago/,,,,Subject requires review
5 Amazing '70s Movies You Didn't Know Were Remakes,2026-02-15T20:00:00+00:00,,no,https://www.slashfilm.com/2098479/70s-movies-you-didnt-know-remakes/,,,,Subject requires review
Zack Snyder Almost Hoped His Watchmen Adaptation Was Never Released - SlashFilm,2026-02-15T21:20:00+00:00,,no,https://www.slashfilm.com/2094979/zack-snyder-almost-hoped-watchmen-never-released/,,,,Subject requires review
Landman's Biggest Father And Son Duo Have A Surprisingly Small Age Gap,2026-02-15T22:00:00+00:00,,no,https://www.slashfilm.com/2077569/landman-small-age-gap-billy-bob-thornton-sam-elliott/,,,,Subject requires review
Trial Of Seven: A Knight Of The Seven Kingdoms' Best Action Scene Explained,2026-02-16T11:45:00+00:00,,no,https://www.slashfilm.com/2097814/trial-of-seven-a-knight-of-the-seven-kingdoms-explained/,,,,Subject requires review
"A Knight Of The Seven Kingdoms: The Blackfyre Rebellion, Explained - SlashFilm",2026-02-16T14:00:00+00:00,,no,https://www.slashfilm.com/2099734/knight-of-the-seven-kingdoms-blackfyre-rebellion-explained/,,,,Subject requires review
I've Been Watching Action Movies For 48 Years. This Is The Film That Made Me A Lifelong Fan,2026-02-16T15:00:00+00:00,,no,https://www.slashfilm.com/2102191/watching-action-movies-48-years-blues-brothers-made-lifelong-fan/,,,,Subject requires review
How To Watch 28 Years Later: The Bone Temple At Home - SlashFilm,2026-02-16T16:00:00+00:00,,no,https://www.slashfilm.com/2102252/how-watch-28-years-later-the-bone-temple-at-home/,,,,Subject requires review
"15 Most Disappointing Movies Of 2025, Ranked",2026-02-16T16:10:00+00:00,,no,https://www.slashfilm.com/2098060/most-disappointing-movies-2025-ranked/,,,,Subject requires review
An Uneasy Prophecy Comes True In A Knight Of The Seven Kingdoms Episode 5 - SlashFilm,2026-02-16T17:00:00+00:00,,no,https://www.slashfilm.com/2099840/prophecy-true-knight-of-the-seven-kingdoms-episode-5-baelor-death/,,,,Subject requires review
Sean Connery And Audrey Hepburn Starred In The Best Robin Hood Movie You,2026-02-16T17:45:00+00:00,,no,https://www.slashfilm.com/2098969/sean-connery-audrey-hepburn-best-robin-hood-movie-robin-and-marian/,,,,Subject requires review
"Robert Duvall, Legendary Star Of The Godfather And Apocalypse Now, Dead At 95 - SlashFilm",2026-02-16T18:21:51+00:00,,no,https://www.slashfilm.com/2102428/robert-duvall-godfather-apocalypse-now-dead-obituary/,,,,Subject requires review
Stephen King Wrote A Disturbing Vampire Movie Starring Hellboy,2026-02-16T19:00:00+00:00,,no,https://www.slashfilm.com/2096601/stephen-king-vampire-movie-hellboy-ron-perlman-sleepwalkers/,,,,Subject requires review
Bradley Cooper Played An Anthony Bourdain-Inspired Chef In This Forgotten Fox Sitcom - SlashFilm,2026-02-16T19:45:00+00:00,,no,https://www.slashfilm.com/2088020/bradley-cooper-anthony-bourdain-inspired-chef-forgotten-fox-sitcom-kitchen-confidential/,,,,Subject requires review
5 Reasons Why 2026's Wuthering Heights Ruled The Box Office,2026-02-16T20:45:00+00:00,,no,https://www.slashfilm.com/2102558/wuthering-heights-2026-movie-success-reasons/,,,,Subject requires review
"Before The Godfather, Robert Duvall Starred In One Of The Twilight Zone",2026-02-16T22:00:00+00:00,,no,https://www.slashfilm.com/2102614/the-godfather-robert-duvall-the-twilight-zone-episode-miniature/,,,,Subject requires review
You're Not A George Lucas Fan If You Haven't Seen This '90s Crime Comedy,2026-02-16T22:20:00+00:00,,no,https://www.slashfilm.com/2099575/george-lucas-90s-crime-comedy-radioland-murders/,,,,Subject requires review
This Steven Spielberg Movie Shares An Oscar Record No Director Wants - SlashFilm,2026-02-16T23:00:00+00:00,,no,https://www.slashfilm.com/2099645/steven-spielberg-the-color-purple-oscar-record-most-nominations-no-wins/,,,,Subject requires review
Demi Moore's Infamous '90s Box Office Bomb (That Roger Ebert Loved) Deserved A Better Fate,2026-02-16T23:45:00+00:00,,no,https://www.slashfilm.com/2099704/demi-moore-90s-box-office-bomb-roger-ebert-loved-gi-jane/,,,,Subject requires review
The Godfather Part III: Why Robert Duvall's Tom Hagen Didn't Return,2026-02-17T01:00:00+00:00,,no,https://www.slashfilm.com/2102746/robert-duvall-tom-hagen-the-godfather-part-3-absence-explained/,,,,Subject requires review
Roger Ebert Gave A Perfect Score To This Forgotten Robert Duvall Drama (Which He Also Directed) - SlashFilm,2026-02-17T01:45:00+00:00,,no,https://www.slashfilm.com/2102657/roger-ebert-perfect-score-robert-duvall-directed-drama-the-apostle/,,,,Subject requires review
Roger Ebert Said Ellen DeGeneres' Box Office Bomb Proved She Was A Movie Star,2026-02-17T11:45:00+00:00,,no,https://www.slashfilm.com/2099611/roger-ebert-ellen-degeneres-movie-box-office-bomb-mr-wrong/,,,,Subject requires review
Billy Bob Thornton's Underrated Coen Brothers Movie Is A Must-Watch,2026-02-17T13:00:00+00:00,,no,https://www.slashfilm.com/2100665/billy-bob-thornton-underrated-coen-brothers-movie-the-man-who-wasnt-there/,,,,Subject requires review
Guillermo Del Toro Rejected A Fantasy Movie Adaptation To Make Pan,2026-02-17T14:00:00+00:00,,no,https://www.slashfilm.com/2099739/guillermo-del-toro-rejected-fantasy-movie-the-chronicles-of-narnia-pans-labyrinth/,,,,Subject requires review
Tell Me Lies Season 3 Ending Explained: What Happens To Lucy And Stephen? - SlashFilm,2026-02-17T16:00:00+00:00,,no,https://www.slashfilm.com/2092577/tell-me-lies-season-3-ending-explained/,,,,Subject requires review
Tell Me Lies Showrunner Meaghan Oppenheimer Breaks Down Season 3 Ending [Exclusive] - SlashFilm,2026-02-17T17:00:00+00:00,,no,https://www.slashfilm.com/2093085/tell-me-lies-showrunner-meaghan-oppenheimer-season-3-ending-breakdown/,,,,Subject requires review
Tell Me Lies Season 3 Finale: Who Leaked Lucy's Tape,2026-02-17T17:45:00+00:00,,no,https://www.slashfilm.com/2093026/tell-me-lies-season-3-who-leaked-lucy-tape/,,,,Subject requires review
The Orville Crew's Interstellar Mission Is So Vague For A Simple Reason,2026-02-17T18:00:00+00:00,,no,https://www.slashfilm.com/2099742/the-orville-crew-interstellar-mission-vague-reason/,,,,Subject requires review
How Glenn Close Was Cast As A Bearded Pirate In Steven Spielberg,2026-02-17T19:00:00+00:00,,no,https://www.slashfilm.com/2073671/how-glenn-close-cast-bearded-pirate-steven-spielberg-fantasy-movie-hook/,,,,Subject requires review
How To Watch No Other Choice At Home,2026-02-17T19:45:00+00:00,,no,https://www.slashfilm.com/2103459/how-watch-no-other-choice-at-home/,,,,Subject requires review
