title,date,subject,gilligan_related,url,author,section,subject_type,notes
Andor Showrunner Tony Gilroy,2026-01-02T23:45:00+00:00,,review,https://www.slashfilm.com/2066286/andor-showrunner-tony-gilroy-favorite-season/,,,,Automated collection; review subject and Gilligan flag manually.
"Why The Demogorgons Vanished In The Stranger Things Finale, According To The Showrunners - SlashFilm",2026-01-03T01:45:00+00:00,,review,https://www.slashfilm.com/2066150/demogorgons-absence-stranger-things-series-finale-explained-showrunners/,,,,Automated collection; review subject and Gilligan flag manually.
Mike Flanagan Broke One Of His Directing Rules To Remake Stephen King,2026-01-03T11:45:00+00:00,,review,https://www.slashfilm.com/2051984/mike-flanagan-broke-rule-stephen-king-carrie-series/,,,,Automated collection; review subject and Gilligan flag manually.
Avatar: Fire And Ash Revives One Of Hollywood,2026-01-03T12:00:00+00:00,,review,https://www.slashfilm.com/2065905/avatar-fire-and-ash-hollywood-sci-fi-trope-sky-beam/,,,,Automated collection; review subject and Gilligan flag manually.
This Daniel Radcliffe Movie Adapted A Novel By Stephen King,2026-01-03T12:45:00+00:00,,review,https://www.slashfilm.com/2052036/daniel-radcliffe-movie-stephen-king-son-joe-hill-novel-horns/,,,,Automated collection; review subject and Gilligan flag manually.
This Stranger Things Movie Sequel Pitch Would Give The Series The Ending It Deserves - SlashFilm,2026-01-03T13:00:00+00:00,,review,https://www.slashfilm.com/2066373/stranger-things-movie-sequel-pitch-series-ending-deserves/,,,,Automated collection; review subject and Gilligan flag manually.
Foundation Star Lee Pace Has An Interesting Theory About Cleon,2026-01-03T14:00:00+00:00,,review,https://www.slashfilm.com/2061646/lee-pace-foundation-theory-cleon-intellect/,,,,Automated collection; review subject and Gilligan flag manually.
Lance Henriksen Had A Wild Pitch For A Sequel To Sam Raimi,2026-01-03T14:30:00+00:00,,review,https://www.slashfilm.com/2061647/lance-henriksen-wild-sequel-idea-sam-raimi-underrated-western-quick-and-the-dead/,,,,Automated collection; review subject and Gilligan flag manually.
Why Pluribus Creator Vince Gilligan Wanted A Different Name For His Apple TV Series - SlashFilm,2026-01-03T15:00:00+00:00,,review,https://www.slashfilm.com/2061648/pluribus-creator-vince-gilligan-wanted-different-name-apple-tv-series/,,,,Automated collection; review subject and Gilligan flag manually.
One Of The Best Takes On Frankenstein,2026-01-03T16:00:00+00:00,,review,https://www.slashfilm.com/2061650/penny-dreadful-best-frankensteins-monster-rory-kinnear/,,,,Automated collection; review subject and Gilligan flag manually.
10 Best,2026-01-03T16:10:00+00:00,,review,https://www.slashfilm.com/2058924/best-70s-disaster-movies-ranked/,,,,Automated collection; review subject and Gilligan flag manually.
"Every Tom Cruise Horror Movie, Ranked - SlashFilm",2026-01-03T16:30:00+00:00,,review,https://www.slashfilm.com/2061653/tom-cruise-horror-movies-ranked/,,,,Automated collection; review subject and Gilligan flag manually.
"All 5 Seasons Of Stranger Things, Ranked From Worst To Best - SlashFilm",2026-01-03T17:00:00+00:00,,review,https://www.slashfilm.com/2066276/stranger-things-seasons-ranked/,,,,Automated collection; review subject and Gilligan flag manually.
Jimmy O. Yang Quietly Joined The Marvel Cinematic Universe Years Ago - SlashFilm,2026-01-03T17:30:00+00:00,,review,https://www.slashfilm.com/2061655/jimmy-o-yang-played-small-role-marvels-agents-of-shield/,,,,Automated collection; review subject and Gilligan flag manually.
Here,2026-01-03T18:00:00+00:00,,review,https://www.slashfilm.com/2066663/what-hollywood-getting-wrong-creativity-hazbin-hotel-songwriter-sam-haft/,,,,Automated collection; review subject and Gilligan flag manually.
Pluribus,2026-01-03T18:30:00+00:00,,review,https://www.slashfilm.com/2061656/pluribus-karolina-wydra-role-jack-black-be-kind-rewind/,,,,Automated collection; review subject and Gilligan flag manually.
Why Isaac Asimov,2026-01-03T19:00:00+00:00,,review,https://www.slashfilm.com/2061651/why-isaac-asimov-foundation-considered-unfilmable-apple-tv-series/,,,,Automated collection; review subject and Gilligan flag manually.
The Star Trek Actor Who Spoiled Spock,2026-01-03T19:30:00+00:00,,review,https://www.slashfilm.com/2061649/star-trek-actor-spoil-spock-death-before-wrath-of-khan-filming-walter-koenig/,,,,Automated collection; review subject and Gilligan flag manually.
What Slow Horses Author Mick Herron Thinks About Gary Oldman,2026-01-03T20:00:00+00:00,,review,https://www.slashfilm.com/2061665/slow-horses-author-mick-herron-thoughts-gary-oldman-jackson-lamb/,,,,Automated collection; review subject and Gilligan flag manually.
The Forgotten 1991 Gangster Film Flop That Starred Nicole Kidman And Bruce Willis - SlashFilm,2026-01-03T21:00:00+00:00,,review,https://www.slashfilm.com/2061903/nicole-kidman-bruce-willis-gangster-film-flop-billy-bathgate/,,,,Automated collection; review subject and Gilligan flag manually.
Where The St. Elmo,2026-01-03T21:10:00+00:00,,review,https://www.slashfilm.com/2063038/st-elmos-fire-cast-actors-now/,,,,Automated collection; review subject and Gilligan flag manually.
One Batman Comic Took The Superhero,2026-01-03T21:45:00+00:00,,review,https://www.slashfilm.com/2059544/batman-horror-comic-barbatos-dark-knight-dark-city/,,,,Automated collection; review subject and Gilligan flag manually.
5 Forgotten,2026-01-03T22:00:00+00:00,,review,https://www.slashfilm.com/2061910/forgotten-90s-horror-movies-still-hold-up/,,,,Automated collection; review subject and Gilligan flag manually.
Why WWE,2026-01-03T22:45:00+00:00,,review,https://www.slashfilm.com/2061911/why-wwe-seth-rollins-cut-captain-america-brave-new-world/,,,,Automated collection; review subject and Gilligan flag manually.
Roger Ebert Gave A Perfect Score To Brad Pitt,2026-01-03T23:00:00+00:00,,review,https://www.slashfilm.com/2066817/roger-ebert-perfect-score-brad-pitt-1993-thriller-kalifornia/,,,,Automated collection; review subject and Gilligan flag manually.
One Of The Best Sci-Fi Movies Of The 2010s Is Set In 2026 - SlashFilm,2026-01-03T23:46:33+00:00,,review,https://www.slashfilm.com/2066868/dawn-of-the-planet-of-the-apes-sci-fi-movie-set-2026/,,,,Automated collection; review subject and Gilligan flag manually.
A Former NHL Player Hopes HBO,2026-01-04T00:00:00+00:00,,review,https://www.slashfilm.com/2061914/nhl-player-sean-avery-heated-rivalry-changes-pro-hockey-culture/,,,,Automated collection; review subject and Gilligan flag manually.
Roger Ebert Sounded Personally Disappointed With Kevin Smith In His Mallrats Review - SlashFilm,2026-01-04T00:45:00+00:00,,review,https://www.slashfilm.com/2061908/roger-ebert-sounded-personally-disappointed-kevin-smith-mallrats-review/,,,,Automated collection; review subject and Gilligan flag manually.
Lee Pace And His Foundation Co-Stars,2026-01-04T01:00:00+00:00,,review,https://www.slashfilm.com/2061902/how-lee-pace-foundation-co-stars-make-each-clone-unique/,,,,Automated collection; review subject and Gilligan flag manually.
One Star Trek Actor Couldn,2026-01-04T01:45:00+00:00,,review,https://www.slashfilm.com/2061900/star-trek-spock-actor-zachary-quinto-glue-vulcan-salute/,,,,Automated collection; review subject and Gilligan flag manually.
Rob Reiner,2026-01-04T11:45:00+00:00,,review,https://www.slashfilm.com/2066911/rob-reiner-oscar-winning-stephen-king-horror-movie-misery-hbo-max/,,,,Automated collection; review subject and Gilligan flag manually.
Star Trek,2026-01-04T12:00:00+00:00,,review,https://www.slashfilm.com/2061904/star-trek-michael-dorn-questioned-direction-klingon-design-discovery/,,,,Automated collection; review subject and Gilligan flag manually.
6 TV Shows Like Heated Rivalry You Need To Watch Next - SlashFilm,2026-01-04T12:45:00+00:00,,review,https://www.slashfilm.com/2065599/tv-shows-like-heated-rivalry/,,,,Automated collection; review subject and Gilligan flag manually.
Absolute Batman,2026-01-04T13:00:00+00:00,,review,https://www.slashfilm.com/2061926/absolute-batman-batmobile-arsenal-explained/,,,,Automated collection; review subject and Gilligan flag manually.
Is Galactus A Celestial? The Cosmic Marvel Character Explained - SlashFilm,2026-01-04T14:00:00+00:00,,review,https://www.slashfilm.com/2062606/is-galactus-celestial-marvel-explained/,,,,Automated collection; review subject and Gilligan flag manually.
Clint Eastwood Directed An Underrated Music Biopic About One Of The World,2026-01-04T14:30:00+00:00,,review,https://www.slashfilm.com/2030016/clint-eastwood-underrated-music-biopic-charlie-parker-bird/,,,,Automated collection; review subject and Gilligan flag manually.
Is Eleven Alive? A Stranger Things Series Finale Detail Has Fans Convinced She,2026-01-04T15:00:00+00:00,,review,https://www.slashfilm.com/2065711/stranger-things-series-finale-detail-subtitles-eleven-alive/,,,,Automated collection; review subject and Gilligan flag manually.
Bruce Willis Starred In A 2006 Animated Box Office Hit That Never Got A Sequel - SlashFilm,2026-01-04T16:00:00+00:00,,review,https://www.slashfilm.com/2062663/bruce-willis-2006-animated-box-office-hit-over-the-hedge/,,,,Automated collection; review subject and Gilligan flag manually.
"15 Best Rom-Coms Of The 2000s, Ranked - SlashFilm",2026-01-04T16:10:00+00:00,,review,https://www.slashfilm.com/2065042/best-2000s-rom-coms-ranked/,,,,Automated collection; review subject and Gilligan flag manually.
Seth MacFarlane Created The Orville To Fulfill A Need Star Trek Had Abandoned - SlashFilm,2026-01-04T16:45:00+00:00,,review,https://www.slashfilm.com/2062688/seth-macfarlane-star-trek-abandoned-tv-created-the-orville/,,,,Automated collection; review subject and Gilligan flag manually.
Jack Nicholson Was Rejected From An Oscar-Winning Horror Movie For A Hilarious Reason - SlashFilm,2026-01-04T17:00:00+00:00,,review,https://www.slashfilm.com/2062696/jack-nicholson-rejected-oscar-horror-movie-the-exorcist/,,,,Automated collection; review subject and Gilligan flag manually.
4 Action Movies From 1985 That Are Better Than Anything Released Today - SlashFilm,2026-01-04T17:20:00+00:00,,review,https://www.slashfilm.com/2062718/action-movies-1985-better-than-anything-today/,,,,Automated collection; review subject and Gilligan flag manually.
Why Young Justice Changed A Major Moment In DC,2026-01-04T17:45:00+00:00,,review,https://www.slashfilm.com/2062849/why-young-justice-changed-major-teen-titans-story-terra-judas-contract/,,,,Automated collection; review subject and Gilligan flag manually.
Why Marvel,2026-01-04T18:00:00+00:00,,review,https://www.slashfilm.com/2062914/why-marvel-incredible-hulk-series-canceled/,,,,Automated collection; review subject and Gilligan flag manually.
Arnold Schwarzenegger Had To Bite Something Disgusting In Conan The Barbarian - SlashFilm,2026-01-04T18:20:00+00:00,,review,https://www.slashfilm.com/2028128/arnold-schwarzenegger-bite-dead-vulture-conan-the-barbarian/,,,,Automated collection; review subject and Gilligan flag manually.
Tom Hiddleston,2026-01-04T18:45:00+00:00,,review,https://www.slashfilm.com/2067176/tom-hiddleston-spy-thriller-series-the-night-manager-hidden-gem-prime-video/,,,,Automated collection; review subject and Gilligan flag manually.
Did James Arness Really Make More Money Than John Wayne With Gunsmoke? - SlashFilm,2026-01-04T19:00:00+00:00,,review,https://www.slashfilm.com/2013193/james-arness-more-money-than-john-wayne-gunsmoke/,,,,Automated collection; review subject and Gilligan flag manually.
Daredevil,2026-01-04T19:45:00+00:00,,review,https://www.slashfilm.com/2063189/daredevil-vincent-donofrio-worst-philip-k-dick-adaptation-impostor/,,,,Automated collection; review subject and Gilligan flag manually.
Meryl Streep Got An Oscar Nod For A Role From A Book She Called,2026-01-04T20:00:00+00:00,,review,https://www.slashfilm.com/2024788/meryl-streep-oscar-nomination-role-book-hated-bridges-of-madison-county/,,,,Automated collection; review subject and Gilligan flag manually.
Stephen King Used Derry In One Of His Stories Years Before IT - SlashFilm,2026-01-04T20:45:00+00:00,,review,https://www.slashfilm.com/2046640/stephen-king-story-in-derry-years-before-it/,,,,Automated collection; review subject and Gilligan flag manually.
12 Best Movies Like Uncut Gems - SlashFilm,2026-01-04T21:10:00+00:00,,review,https://www.slashfilm.com/2063025/best-movies-like-uncut-gems/,,,,Automated collection; review subject and Gilligan flag manually.
How Star Trek: Deep Space Nine Star Nana Visitor,2026-01-04T21:20:00+00:00,,review,https://www.slashfilm.com/2058604/how-star-trek-deep-space-nine-nana-visitor-reunion-pitch-sisko-return/,,,,Automated collection; review subject and Gilligan flag manually.
Why Isaac Asimov Turned Down An Offer To Write A Steven Spielberg Sci-Fi Movie - SlashFilm,2026-01-04T22:00:00+00:00,,review,https://www.slashfilm.com/2059227/why-isaac-asimov-turned-down-steven-spielberg-sci-fi-close-encounters-of-the-third-kind/,,,,Automated collection; review subject and Gilligan flag manually.
"Every Western Directed By Clint Eastwood, Ranked - SlashFilm",2026-01-04T22:20:00+00:00,,review,https://www.slashfilm.com/2062644/westerns-directed-by-clint-eastwood-ranked/,,,,Automated collection; review subject and Gilligan flag manually.
Heated Rivalry,2026-01-04T23:00:00+00:00,,review,https://www.slashfilm.com/2063380/heated-rivalry-sophie-nelisse-best-detective-movie-the-kid-detective/,,,,Automated collection; review subject and Gilligan flag manually.
These Marvel Heroes Are Named After A Classic Cary Grant Movie - SlashFilm,2026-01-05T00:00:00+00:00,,review,https://www.slashfilm.com/2062924/marvel-heroes-named-after-gary-grant-movie-runaways/,,,,Automated collection; review subject and Gilligan flag manually.
Roger Ebert Was Blown Away By The Ending Of A,2026-01-05T01:00:00+00:00,,review,https://www.slashfilm.com/2062754/roger-ebert-review-70s-gene-hackman-detective-thriller/,,,,Automated collection; review subject and Gilligan flag manually.
Star Trek,2026-01-05T01:45:00+00:00,,review,https://www.slashfilm.com/2061916/star-trek-jonathan-frakes-the-orville-fear-family-guy/,,,,Automated collection; review subject and Gilligan flag manually.
Isaac Asimov,2026-01-05T11:45:00+00:00,,review,https://www.slashfilm.com/2051980/isaac-asimov-dc-comics-doppelganger-obscure-superman-villain/,,,,Automated collection; review subject and Gilligan flag manually.
"Before Christopher Nolan, The Coen Brothers Made An Odyssey Movie (Without Even Reading It) - SlashFilm",2026-01-05T12:30:00+00:00,,review,https://www.slashfilm.com/2062479/christopher-nolan-coen-brothers-the-odyssey-movie-oh-brother-where-art-thou/,,,,Automated collection; review subject and Gilligan flag manually.
A Forgotten Sherlock Holmes Flop Gave Us The First Fully CGI Character - SlashFilm,2026-01-05T13:00:00+00:00,,review,https://www.slashfilm.com/2062511/young-sherlock-holmes-flop-cgi-character/,,,,Automated collection; review subject and Gilligan flag manually.
6 René Auberjonois Movies & TV Shows Star Trek Fans Need To Watch - SlashFilm,2026-01-05T14:00:00+00:00,,review,https://www.slashfilm.com/2062579/rene-auberjonois-movies-tv-shows-star-trek-fans-need-watch/,,,,Automated collection; review subject and Gilligan flag manually.
The Real Reason Noah Wyle,2026-01-05T15:00:00+00:00,,review,https://www.slashfilm.com/2067553/why-noah-wyle-dr-robby-not-wearing-motorcycle-helmet-the-pitt-season-2/,,,,Automated collection; review subject and Gilligan flag manually.
Stranger Things Season 5 Dethroned In Netflix,2026-01-05T15:45:00+00:00,,review,https://www.slashfilm.com/2067676/stranger-thiings-season-5-dethroned-netflix-top-10-list-harlan-coben-series-run-away/,,,,Automated collection; review subject and Gilligan flag manually.
The Pitt Season 2 Review: The Medical Drama Continues To Turn Empathy And Competency Into Great TV - SlashFilm,2026-01-05T16:00:00+00:00,,review,https://www.slashfilm.com/2066057/the-pitt-season-2-review/,,,,Automated collection; review subject and Gilligan flag manually.
Netflix,2026-01-05T16:00:00+00:00,,review,https://www.slashfilm.com/2059382/netflix-jay-kelly-opening-shot-one-take-explained/,,,,Automated collection; review subject and Gilligan flag manually.
15 Horror Movies Without Jump Scares That Still Terrify Audiences - SlashFilm,2026-01-05T16:10:00+00:00,,review,https://www.slashfilm.com/2063479/horror-movies-without-jump-scares/,,,,Automated collection; review subject and Gilligan flag manually.
KPop Demon Hunters Hid This Clever Easter Egg For K-Drama Fans In Plain Sight - SlashFilm,2026-01-05T17:00:00+00:00,,review,https://www.slashfilm.com/2007801/kpop-demon-hunters-easter-egg-business-proposal-song-love-maybe/,,,,Automated collection; review subject and Gilligan flag manually.
How Fox Kids Defused A Baptist Minister,2026-01-05T17:20:00+00:00,,review,https://www.slashfilm.com/2046506/how-fox-kids-defused-baptist-minister-complaint-beetlejuice-cartoon/,,,,Automated collection; review subject and Gilligan flag manually.
Sylvester Stallone,2026-01-05T17:45:00+00:00,,review,https://www.slashfilm.com/2063456/sylvester-stallone-horror-movie-flop-d-tox/,,,,Automated collection; review subject and Gilligan flag manually.
Avatar: Fire And Ash Secures An Incredible Box Office Record For James Cameron - SlashFilm,2026-01-05T18:00:00+00:00,,review,https://www.slashfilm.com/2067858/avatar-fire-and-ash-james-cameron-box-office-record/,,,,Automated collection; review subject and Gilligan flag manually.
What Taylor Sheridan,2026-01-05T19:00:00+00:00,,review,https://www.slashfilm.com/2068082/what-taylor-sheridan-landman-about-ali-larter/,,,,Automated collection; review subject and Gilligan flag manually.
Black Hawk Down Cast: Where The Actors Are Now - SlashFilm,2026-01-05T19:10:00+00:00,,review,https://www.slashfilm.com/2065048/black-hawk-down-cast-actors-now/,,,,Automated collection; review subject and Gilligan flag manually.
What Is Haki In One Piece? The Anime,2026-01-05T19:45:00+00:00,,review,https://www.slashfilm.com/2068062/haki-one-piece-explained/,,,,Automated collection; review subject and Gilligan flag manually.
Roger Ebert Didn,2026-01-05T20:20:00+00:00,,review,https://www.slashfilm.com/2068305/roger-ebert-jason-statham-chris-evans-london-movie-review/,,,,Automated collection; review subject and Gilligan flag manually.
Why Lola Glaudini,2026-01-05T20:45:00+00:00,,review,https://www.slashfilm.com/2014729/why-lola-glaudini-elle-greenaway-left-criminal-minds/,,,,Automated collection; review subject and Gilligan flag manually.
An Obscure Star Wars Video Game Just Became Extremely Valuable For A Wild Reason - SlashFilm,2026-01-05T21:00:00+00:00,,review,https://www.slashfilm.com/2068183/star-wars-video-game-racers-revenge-valuable-jailbreak-ps5/,,,,Automated collection; review subject and Gilligan flag manually.
"10 Best Westerns Of The 1970s, Ranked - SlashFilm",2026-01-05T21:10:00+00:00,,review,https://www.slashfilm.com/2063481/best-westerns-1970s-ranked/,,,,Automated collection; review subject and Gilligan flag manually.
5 Movie Franchises That Should Have Stayed In The,2026-01-05T21:20:00+00:00,,review,https://www.slashfilm.com/2063743/movie-franchises-stayed-in-the-80s/,,,,Automated collection; review subject and Gilligan flag manually.
A Chainsaw Man Character Originates From One Of Tatsuki Fujimoto,2026-01-05T22:00:00+00:00,,review,https://www.slashfilm.com/2063547/chainsaw-man-character-nayuta-tatsuki-fujimoto-earliest-manga/,,,,Automated collection; review subject and Gilligan flag manually.
Jack Black,2026-01-05T22:20:00+00:00,,review,https://www.slashfilm.com/2063838/jack-black-comedy-nacho-libre-true-story-explained-fray-tormenta/,,,,Automated collection; review subject and Gilligan flag manually.
Arnold Schwarzenegger Nearly Starred In A Wrestling Body Horror Movie That Sounds Awesome - SlashFilm,2026-01-05T23:00:00+00:00,,review,https://www.slashfilm.com/2063484/arnold-schwarzenegger-berserker-wrestling-body-horror-movie/,,,,Automated collection; review subject and Gilligan flag manually.
What Is The Conformity Gate? Stranger Things Season 5,2026-01-05T23:45:00+00:00,,review,https://www.slashfilm.com/2068508/conformity-gate-stranger-things-season-5-fake-ending-theory-explained/,,,,Automated collection; review subject and Gilligan flag manually.
Young Justice Marked A Major First For DC That Nobody Ever Talks About - SlashFilm,2026-01-06T00:00:00+00:00,,review,https://www.slashfilm.com/2059463/young-justice-major-first-dc-cartoon-pg-rating/,,,,Automated collection; review subject and Gilligan flag manually.
You,2026-01-06T00:45:00+00:00,,review,https://www.slashfilm.com/2039626/denzel-washington-90s-war-movie-courage-under-fire/,,,,Automated collection; review subject and Gilligan flag manually.
Kevin O,2026-01-06T01:00:00+00:00,,review,https://www.slashfilm.com/2068614/kevin-oleary-marty-supreme-ending-problem/,,,,Automated collection; review subject and Gilligan flag manually.
Chainsaw Man,2026-01-06T01:45:00+00:00,,review,https://www.slashfilm.com/2063772/chainsaw-man-creator-wrote-found-footage-movie-comic-book-goodbye-eri/,,,,Automated collection; review subject and Gilligan flag manually.
Stranger Things Co-Creator Regrets Controversial Series Finale Answers - SlashFilm,2026-01-06T11:45:00+00:00,,review,https://www.slashfilm.com/2068522/stranger-things-co-creator-regret-controversial-series-finale-answers/,,,,Automated collection; review subject and Gilligan flag manually.
Rutger Hauer And James Marsters Starred In This Barely Seen Sci-Fi Comic Book Adaptation - SlashFilm,2026-01-06T12:45:00+00:00,,review,https://www.slashfilm.com/2064050/rutger-hauer-james-marsters-barely-seen-sci-fi-comic-adaptation-metal-hurlant-chronicles/,,,,Automated collection; review subject and Gilligan flag manually.
"5 Biggest Box Office Gambles Of 2026, Ranked - SlashFilm",2026-01-06T13:00:00+00:00,,review,https://www.slashfilm.com/2068631/biggest-box-office-gambles-2026-ranked/,,,,Automated collection; review subject and Gilligan flag manually.
Marvel Releases Avengers: Doomsday X-Men Trailer Online (And It,2026-01-06T14:04:02+00:00,,review,https://www.slashfilm.com/2068864/avengers-doomsday-x-men-trailer-marvel-hd-official-release/,,,,Automated collection; review subject and Gilligan flag manually.
